"Call_Received_Date","Call_Received_Time","Incident_ID","Call_Method","Nature_Code_Description","Location_Address","Report_Number","Closing_Disposition/Cancel_Code","fileName"
2021-02-14,"02:31AM","210203370","PHONE SUSPICIOUS PERSON/VEH/ACTIVITY","","1400-BLK IDAHO AVE","","UTL","PressLog (1).pdf"
2021-02-14,"02:24AM","210203367","PHONE DISORDERLY CONDUCT","","400-BLK WELCH AVE","","UTL","PressLog (1).pdf"
2021-02-14,"02:15AM","210203366","PHONE DISTURBANCE & NOISE PARTY","","313-20 STANTON AVE","","CBC","PressLog (1).pdf"
2021-02-14,"02:13AM","210203365","SELF SUSPICIOUS PERSON/VEH/ACTIVITY","","1605 6TH ST","","NAT","PressLog (1).pdf"
2021-02-14,"01:59AM","210203357","PHONE RECKLESS DRIVER","","203 WELCH AVE","","NOR","PressLog (1).pdf"
2021-02-14,"01:59AM","","PHONE RECKLESS DRIVER","","203 WELCH AVE","","NOR","PressLog (1).pdf"
2021-02-14,"01:44AM","210203355","W911 DOMESTIC DISPUTE","","1107-3 DELAWARE AVE","21000660","RPT","PressLog (1).pdf"
2021-02-14,"01:35AM","210203350","PHONE CITIZEN CONTACT","","1524 MEADOWLANE AVE","","NOR","PressLog (1).pdf"
2021-02-14,"01:16AM","210203344","W911 POSSESSION UNDERAGE","","126-201 WELCH AVE","","ASC","PressLog (1).pdf"
2021-02-14,"12:49AM","210203340","W911 DISTURBANCE & NOISE PARTY","","3824 TRIPP ST","","INFO","PressLog (1).pdf"
2021-02-14,"12:49AM","","W911 DISTURBANCE & NOISE PARTY","","3824 TRIPP ST","","INFO","PressLog (1).pdf"
2021-02-14,"12:49AM","","W911 DISTURBANCE & NOISE PARTY","","3824 TRIPP ST","","INFO","PressLog (1).pdf"
2021-02-14,"12:46AM","210203339","SELF POSSESSION UNDERAGE","","2401 CHAMBERLAIN ST","21000658","RPT","PressLog (1).pdf"
2021-02-14,"12:40AM","210203335","W911 MEDICAL ASSIST/AMBULANCE CALL","","1701 COOLIDGE DR","","NRSP","PressLog (1).pdf"
2021-02-14,"12:34AM","210203333","PHONE DOMESTIC DISPUTE","","219-115 CRYSTAL ST","21000659","RPT","PressLog (1).pdf"
2021-02-14,"12:15AM","210203328","SELF POSSESSION UNDERAGE","","126-101 WELCH AVE","21000657","RPT","PressLog (1).pdf"
2021-02-13,"11:54PM","210203325","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-13,"11:54PM","","SELF POSSESSION UNDERAGE","","126-201 WELCH AVE","21000656","INFO","PressLog (1).pdf"
2021-02-11,"07:17PM","210202768","PHONE DISORDERLY CONDUCT","","207 S DUFF AVE","","NOR","PressLog (1).pdf"
2021-02-11,"07:14PM","210202765","PHONE MOTOR VEH CRASH/PROP DAMAGE","","W 190TH ST/GRANT AVE","21000621","RPT","PressLog (1).pdf"
2021-02-11,"06:19PM","210202762","SELF OUTREACH","","216-103 STANTON AVE","","NOR","PressLog (1).pdf"
2021-02-11,"06:19PM","","SELF OUTREACH","","216-103 STANTON AVE","","NOR","PressLog (1).pdf"
2021-02-11,"06:01PM","210202757","PHONE MOTOR VEH CRASH / UNK INJURY","","149 MM US HIGHWAY 30 W","","UTL","PressLog (1).pdf"
2021-02-11,"05:54PM","210202756","PHONE GENERAL ALARM BANK / RESIDENTI","","500 5TH ST","","BIL","PressLog (1).pdf"
2021-02-11,"05:24PM","210202753","PHONE MOTOR VEH CRASH/PROP DAMAGE","","S 4TH ST/S GRAND AVE","21000620","RPT","PressLog (1).pdf"
2021-02-11,"05:18PM","210202749","PHONE MEDICAL ASSIST/AMBULANCE CALL","","1321 NIXON CIR","","NRSP","PressLog (1).pdf"
2021-02-11,"05:10PM","210202744","PHONE HARASSMENT","","440-223 E 7TH ST","","NOR","PressLog (1).pdf"
2021-02-11,"04:52PM","210202742","PHONE MOTOR VEH CRASH/PROP DAMAGE","","S DUFF AVE/S 16TH ST","21000619","RPT","PressLog (1).pdf"
2021-02-11,"04:19PM","210202738","PHONE MOTOR VEH CRASH/PROP DAMAGE","","SE 16TH ST/S DAYTON AVE","","NOR","PressLog (1).pdf"
2021-02-11,"04:15PM","210202737","PHONE JUVENILE TROUBLE","","3803 BROOKDALE AVE","21000618","RPT","PressLog (1).pdf"
2021-02-11,"04:15PM","","PHONE JUVENILE TROUBLE","","3803 BROOKDALE AVE","21000618","RPT","PressLog (1).pdf"
2021-02-11,"04:11PM","210202736","PHONE MOTOR VEH CRASH/PROP DAMAGE","","2515 UNIVERSITY BLVD","21000617","RPT","PressLog (1).pdf"
2021-02-11,"03:46PM","210202730","PHONE MOTOR VEH CRASH/PROP DAMAGE","","100-BLK BEEDLE DR","21000616","RPT","PressLog (1).pdf"
2021-02-11,"03:40PM","210202728","PHONE MOTOR VEH CRASH/PROP DAMAGE","","5316 THACKERAY DR","21000615","RPT","PressLog (1).pdf"
2021-02-11,"03:30PM","210202727","PHONE CIVIL MATTER","","4332 MARICOPA DR","","NOR","PressLog (1).pdf"
2021-02-11,"03:26PM","210202724","PHONE MOTOR VEH CRASH/PROP DAMAGE","","CLARK AVE/18TH ST","21000614","RPT","PressLog (1).pdf"
2021-02-11,"03:09PM","210202720","PHONE PARKING ENFORCEMENT/COMPLAINT","","OAKLAND ST/FRANKLIN AVE","","NOR","PressLog (1).pdf"
2021-02-11,"02:50PM","210202717","PHONE MOTOR VEH CRASH/PROP DAMAGE","","RIDGEWOOD AVE/13TH ST","21000613","RPT","PressLog (1).pdf"
2021-02-11,"02:39PM","210202713","PHONE MEDICAL ASSIST/AMBULANCE CALL","","2128 FERNDALE AVE","","NRSP","PressLog (1).pdf"
2021-02-11,"02:22PM","210202708","PHONE SCAM","","420-103 E 7TH ST","21000612","RPT","PressLog (1).pdf"
2021-02-11,"01:51PM","210202705","PHONE PARKING ENFORCEMENT/COMPLAINT","","1300-BLK WILSON AVE","","ASC","PressLog (1).pdf"
2021-02-11,"01:32PM","210202700","SELF PARKING ENFORCEMENT/COMPLAINT","","307 DOTSON DR","","NOR","PressLog (1).pdf"
2021-02-11,"01:17PM","210202697","PHONE THEFT / FRAUD / FORGERY","","640 LINCOLN WAY","","NOR","PressLog (1).pdf"
2021-02-11,"01:17PM","","PHONE THEFT / FRAUD / FORGERY","","640 LINCOLN WAY","","NOR","PressLog (1).pdf"
2021-02-11,"12:48PM","210202694","PHONE DISORDERLY CONDUCT","","207 S DUFF AVE","","NOR","PressLog (1).pdf"
2021-02-11,"12:45PM","210202693","PHONE BURGLARY / ATTEMPTED BURGLARY","","800 PINON DR","21000610","RPT","PressLog (1).pdf"
2021-02-11,"12:18PM","210202688","PHONE MOTOR VEH CRASH/PROP DAMAGE","","6TH ST/N UNIVERSITY BLVD","","TOT","PressLog (1).pdf"
2021-02-11,"11:31AM","210202679","PHONE MOTOR VEH CRASH/PROP DAMAGE","","LINCOLN WAY/DUFF AVE","21000609","RPT","PressLog (1).pdf"
2021-02-11,"11:29AM","210202677","PHONE MEDICAL ASSIST/AMBULANCE CALL","","1105 OKLAHOMA DR","","NRSP","PressLog (1).pdf"
2021-02-11,"11:23AM","210202674","PHONE DISORDERLY CONDUCT","","143-204 SHELDON AVE","","ASC","PressLog (1).pdf"
2022-04-07,"05:46AM","220401601","E911","DISORDERLY CONDUCT","133-13 BEEDLE DR","","CBC","PressLog (2).pdf"
2022-04-07,"02:31AM","220401586","PHONE","DISTURBANCE & NOISE PARTY","4912-424 MORTENSEN RD","","ASC","PressLog (2).pdf"
2022-04-07,"02:31AM","","PHONE","DISTURBANCE & NOISE PARTY","4912-424 MORTENSEN RD","","ASC","PressLog (2).pdf"
2022-04-07,"02:15AM","220401583","PHONE","DISORDERLY CONDUCT","119 MAIN ST","","ASC","PressLog (2).pdf"
2022-04-07,"01:58AM","220401581","E911","MEDICAL ASSIST/AMBULANCE CALL","3127 BURNHAM DR","","ASC","PressLog (2).pdf"
2022-04-07,"01:15AM","220401578","SELF","LAW DEPARTMENT ASSIST","UNIVERSITY BLVD/S 16TH ST","","NOR","PressLog (2).pdf"
2022-04-07,"01:07AM","220401571","W911","MEDICAL ASSIST/AMBULANCE CALL","420-15 S WALNUT AVE","","NRSP","PressLog (2).pdf"
2022-04-07,"12:52AM","220401568","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2100 SE 16TH ST","22001183","RPT","PressLog (2).pdf"
2022-04-07,"12:52AM","","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2100 SE 16TH ST","22001183","RPT","PressLog (2).pdf"
2022-04-07,"12:44AM","220401567","W911","DISTURBANCE & NOISE PARTY","5308 MORTENSEN RD","","UTL","PressLog (2).pdf"
2022-04-07,"12:27AM","220401562","PHONE","ANIMAL CALL","28TH ST/HOOVER AVE","","UTL","PressLog (2).pdf"
2022-04-07,"12:27AM","","PHONE","ANIMAL CALL","28TH ST/HOOVER AVE","","UTL","PressLog (2).pdf"
2022-04-06,"10:21PM","220401548","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","534 E 2ND ST","","ASC","PressLog (2).pdf"
2022-04-06,"09:26PM","220401544","PHONE","MOTORIST ASSISTANCE","LINCOLN WAY/MORRILL RD","","NOR","PressLog (2).pdf"
2022-04-06,"08:36PM","220401541","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2418-108 KENT AVE","","NRSP","PressLog (2).pdf"
2022-04-06,"08:30PM","220401538","PHONE","911 HANG UP / INCOMPLETE CALL","808 7TH ST","","INFO","PressLog (2).pdf"
2022-04-06,"08:11PM","220401537","PHONE","911 HANG UP / INCOMPLETE CALL","808 7TH ST","","NAT","PressLog (2).pdf"
2022-04-06,"07:18PM","220401530","SELF","TRAFFIC STOP / ENFORCEMENT","200-BLK S GRAND AVE","","CIT","PressLog (2).pdf"
2022-04-06,"06:54PM","220401527","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","S 3RD ST/S OAK AVE","","UTL","PressLog (2).pdf"
2022-04-06,"06:21PM","220401519","SELF","TRAFFIC STOP / ENFORCEMENT","230 SE 16TH ST","","CIT","PressLog (2).pdf"
2022-04-06,"06:18PM","220401517","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2101 KELLOGG AVE","","NRSP","PressLog (2).pdf"
2022-04-06,"06:15PM","220401515","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","MELROSE AVE/HUNZIKER DR","","DUP","PressLog (2).pdf"
2022-04-06,"06:08PM","220401514","PHONE","DISTURBANCE & NOISE PARTY","1300 GATEWAY HILLS PARK DR","","GIE","PressLog (2).pdf"
2022-04-06,"06:06PM","220401513","PHONE","FIGHT IN PROGRESS","600-BLK MEADOW PL","","UTL","PressLog (2).pdf"
2022-04-06,"06:06PM","","PHONE","FIGHT IN PROGRESS","600-BLK MEADOW PL","","UTL","PressLog (2).pdf"
2022-04-06,"05:41PM","220401509","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2836 SOMERSET DR","","NRSP","PressLog (2).pdf"
2022-04-06,"05:41PM","220401508","SELF","TRAFFIC STOP / ENFORCEMENT","S WALNUT AVE/S 2ND ST","","CIT","PressLog (2).pdf"
2022-04-06,"04:27PM","220401496","PHONE","PRIVATE TOW","2309 KNAPP ST","","PTOW","PressLog (2).pdf"
2022-04-06,"03:28PM","220401484","PHONE","PRIVATE TOW","300 STANTON AVE","","PTOW","PressLog (2).pdf"
2022-04-06,"03:21PM","220401482","PHONE","PARKING ENFORCEMENT/COMPLAINT","E 11TH ST/DUFF AVE","","CIT","PressLog (2).pdf"
2022-04-06,"03:20PM","220401479","PHONE","911 HANG UP / INCOMPLETE CALL","808 7TH ST","","NOR","PressLog (2).pdf"
2022-04-06,"02:54PM","220401474","PHONE","HARASSMENT","207-8 STANTON AVE","","NOR","PressLog (2).pdf"
2022-04-06,"02:46PM","220401472","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","214 JADE ST","","ASC","PressLog (2).pdf"
2022-04-06,"02:40PM","220401470","PHONE","MEDICAL ASSIST/AMBULANCE CALL","515 CLARK AVE","","GIE","PressLog (2).pdf"
2022-04-06,"02:21PM","220401468","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","1007 JARRETT CIR","","UTL","PressLog (2).pdf"
2022-04-06,"02:21PM","","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","1007 JARRETT CIR","","UTL","PressLog (2).pdf"
2022-04-06,"02:20PM","220401467","SELF","TRAFFIC STOP / ENFORCEMENT","5TH ST/CLARK AVE","","WAR","PressLog (2).pdf"
2022-04-06,"02:12PM","220401464","PHONE","RECKLESS DRIVER","SE 16TH ST/S DAYTON AVE","22001182","RPT","PressLog (2).pdf"
2022-04-06,"01:51PM","220401460","PHONE","GENERAL ASSAULT","1825-518 COPPER BEECH AVE","22001181","RPT","PressLog (2).pdf"
2022-04-06,"01:27PM","220401458","PHONE","TRAFFIC HAZARD","ONTARIO ST/OREGON AVE","","ASC","PressLog (2).pdf"
2022-04-06,"01:02PM","220401454","PHONE","MEDICAL ASSIST/AMBULANCE CALL","4037 FLETCHER BLVD","","DUP","PressLog (2).pdf"
2022-04-06,"12:50PM","220401446","PHONE","911 HANG UP / INCOMPLETE CALL","133-13 BEEDLE DR","","ASC","PressLog (2).pdf"
2022-04-06,"12:38PM","220401441","PHONE","DISORDERLY CONDUCT","1330 6TH ST","","INFO","PressLog (2).pdf"
2022-04-06,"12:31PM","220401440","PHONE","PRIVATE TOW","3427 POLARIS DR","","PTOW","PressLog (2).pdf"
2022-04-06,"12:16PM","220401439","PHONE","MISSING PERSON / RUNAWAY","3915 MORTENSEN RD","","ASC","PressLog (2).pdf"
2022-04-06,"12:16PM","","PHONE","MISSING PERSON / RUNAWAY","3915 MORTENSEN RD","","ASC","PressLog (2).pdf"
2022-04-06,"12:09PM","220401438","PHONE","MOTOR VEH CRASH/PROP DAMAGE","GRAND AVE/LINCOLN WAY","22001179","RPT","PressLog (2).pdf"
2022-04-06,"11:25AM","220401431","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2322 E 13TH ST","","DUP","PressLog (2).pdf"
2022-04-06,"11:16AM","220401428","PHONE","THEFT / FRAUD / FORGERY","2801-1015 GRAND AVE","22001180","RPT","PressLog (2).pdf"
2022-04-06,"11:14AM","220401426","PHONE","MEDICAL ASSIST/AMBULANCE CALL","1018 DUFF AVE","","DUP","PressLog (2).pdf"
2022-04-06,"11:11AM","220401423","PHONE","LAW DEPARTMENT ASSIST","515 CLARK AVE","","INFO","PressLog (2).pdf"
2022-04-06,"11:08AM","220401422","PHONE","GENERAL ALARM BANK / RESIDENTI","4906 TODD DR","","BIL","PressLog (2).pdf"
2022-04-05,"07:55AM","220401123","PHONE","MOTOR VEH CRASH/PROP DAMAGE","S DAYTON AVE/SE 16TH ST","","ASC","PressLog (2).pdf"
2022-04-05,"05:53AM","220401111","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2601 E 13TH ST","","ASC","PressLog (2).pdf"
2022-04-05,"05:53AM","","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2601 E 13TH ST","","ASC","PressLog (2).pdf"
2022-04-05,"04:57AM","220401106","SELF","SUSPICIOUS PERSON/VEH/ACTIVITY","3406 LINCOLN WAY","","ASC","PressLog (2).pdf"
2022-04-05,"03:00AM","220401100","SELF","DISORDERLY CONDUCT","E 7TH ST/CARROLL AVE","","UTL","PressLog (2).pdf"
2022-04-05,"02:50AM","220401097","PHONE","MEDICAL ASSIST/AMBULANCE CALL","515 CLARK AVE","","DUP","PressLog (2).pdf"
2022-04-05,"02:10AM","220401091","W911","HARASSMENT","420-3 S WALNUT AVE","22001161","ARR","PressLog (2).pdf"
2022-04-05,"01:52AM","220401086","SELF","TRAFFIC STOP / ENFORCEMENT","S GRAND AVE/LINCOLN WAY","","CIT","PressLog (2).pdf"
2022-04-05,"01:35AM","220401082","E911","MEDICAL ASSIST/AMBULANCE CALL","425 ASPEN RIDGE RD","","NRSP","PressLog (2).pdf"
2022-04-05,"01:22AM","220401078","PHONE","GENERAL ALARM BANK / RESIDENTI","2306 LINCOLN WAY","","BIL","PressLog (2).pdf"
2022-04-05,"12:41AM","220401071","SELF","TRAFFIC STOP / ENFORCEMENT","518 S 3RD ST","","WAR","PressLog (2).pdf"
2022-04-04,"11:59PM","220401064","SELF","LAW DEPARTMENT ASSIST","814 WILSON AVE","22001160","ARR","PressLog (2).pdf"
2022-04-04,"10:31PM","220401050","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2118 HAYES AVE","","NRSP","PressLog (2).pdf"
2022-04-04,"09:37PM","220401043","PHONE","DOMESTIC DISPUTE","3021-93 REGENCY CT","22001159","RPT","PressLog (2).pdf"
2022-04-04,"08:58PM","220401039","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","520 7TH ST","","CBC","PressLog (2).pdf"
2022-04-04,"08:56PM","220401038","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","2700 LINCOLN WAY","","UTL","PressLog (2).pdf"
2022-04-04,"08:40PM","220401034","PHONE","DISORDERLY CONDUCT","3022 STORY ST","","NOR","PressLog (2).pdf"
2022-04-04,"08:40PM","","PHONE","DISORDERLY CONDUCT","3022 STORY ST","","NOR","PressLog (2).pdf"
2022-04-04,"08:28PM","220401033","PHONE","BURGLARY TO MOTOR VEHICLE","515 DOUGLAS AVE","22001157","RPT","PressLog (2).pdf"
2022-04-04,"08:27PM","220401032","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","NORTHWESTERN AVE/8TH ST","","UTL","PressLog (2).pdf"
2022-04-04,"08:27PM","","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","NORTHWESTERN AVE/8TH ST","","UTL","PressLog (2).pdf"
2022-04-04,"08:09PM","220401028","PHONE","JUVENILE TROUBLE","703 BURNETT AVE","","NOR","PressLog (2).pdf"
2022-04-04,"08:09PM","","PHONE","JUVENILE TROUBLE","703 BURNETT AVE","","NOR","PressLog (2).pdf"
2022-04-04,"07:32PM","220401023","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","E LINCOLN WAY/SUMNER AVE","22001156","RPT","PressLog (2).pdf"
2022-04-04,"07:32PM","","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","E LINCOLN WAY/SUMNER AVE","22001156","RPT","PressLog (2).pdf"
2022-04-04,"07:08PM","220401018","PHONE","CIVIL MATTER","1006-33 S DAYTON PL","","ASC","PressLog (2).pdf"
2022-04-04,"06:57PM","220401017","PHONE","PRIVATE TOW","208 S HYLAND AVE","","PTOW","PressLog (2).pdf"
2022-04-04,"06:54PM","220401015","PHONE","JUVENILE TROUBLE","327 WASHINGTON AVE","","CBC","PressLog (2).pdf"
2022-04-04,"06:03PM","220401004","SELF","TRAFFIC STOP / ENFORCEMENT","S DUFF AVE/SE 3RD ST","","NOR","PressLog (2).pdf"
2022-04-04,"06:00PM","220401000","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2600 E 13TH ST","","NRSP","PressLog (2).pdf"
2022-04-04,"05:50PM","220400996","PHONE","911 HANG UP / INCOMPLETE CALL","2507 SE 16TH ST","","NOR","PressLog (2).pdf"
2022-04-04,"04:54PM","220400988","PHONE","MOTOR VEH CRASH/PROP DAMAGE","MORTENSEN RD/PINON DR","22001155","RPT","PressLog (2).pdf"
2022-04-04,"04:54PM","220400987","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/S RIVERSIDE DR","","CIT","PressLog (2).pdf"
2022-04-04,"04:18PM","220400979","SELF","TRAFFIC STOP / ENFORCEMENT","100-BLK SHELDON AVE","","CIT","PressLog (2).pdf"
2022-04-04,"04:01PM","220400974","PHONE","GENERAL ALARM BANK / RESIDENTI","4114 COCHRANE PKWY","","BIL","PressLog (2).pdf"
2022-04-04,"03:48PM","220400970","PHONE","RECKLESS DRIVER","E LINCOLN WAY/DAYTON AVE","","UTL","PressLog (2).pdf"
2022-04-04,"03:41PM","220400966","PHONE","VANDALISM / CRIMINAL MISCHIEF","627 8TH ST","22001153","RPT","PressLog (2).pdf"
2022-04-04,"03:37PM","220400964","SELF","TRAFFIC STOP / ENFORCEMENT","STATE AVE/TRIPP ST","","CIT","PressLog (2).pdf"
2022-04-04,"03:07PM","220400951","PHONE","VANDALISM / CRIMINAL MISCHIEF","2309 KNAPP ST","22001152","RPT","PressLog (2).pdf"
2022-04-04,"02:01PM","220400940","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","E 13TH ST/DAYTON AVE","","ASC","PressLog (2).pdf"
2022-04-04,"01:52PM","220400936","PHONE","DISORDERLY CONDUCT","4536-1 TWAIN CIR","22001149","RPT","PressLog (2).pdf"
2022-04-04,"01:13PM","220400920","PHONE","THEFT / FRAUD / FORGERY","114 SUMNER AVE","22001151","RPT","PressLog (2).pdf"
2022-04-04,"01:11PM","220400916","PHONE","MEDICAL ASSIST/AMBULANCE CALL","706-3 24TH ST","","NOR","PressLog (2).pdf"
2022-04-04,"01:11PM","","PHONE","MEDICAL ASSIST/AMBULANCE CALL","706-3 24TH ST","","NOR","PressLog (2).pdf"
2022-04-04,"01:09PM","220400913","PHONE","MEDICAL ASSIST/AMBULANCE CALL","2322 E 13TH ST","","NRSP","PressLog (2).pdf"
2022-04-04,"12:47PM","220400909","E911","MEDICAL ASSIST/AMBULANCE CALL","1225 NORTHWESTERN AVE","","NRSP","PressLog (2).pdf"
2022-04-04,"12:41PM","220400906","PHONE","HARASSMENT","636 JEWEL DR","22001150","RPT","PressLog (2).pdf"
2022-04-04,"12:32PM","220400905","PHONE","PRIVATE TOW","119 STANTON AVE","","PTOW","PressLog (2).pdf"
2022-04-04,"12:19PM","220400895","PHONE","CIVIL MATTER","2300-609 LINCOLN WAY","","ASC","PressLog (2).pdf"
2022-04-04,"11:57AM","220400890","PHONE","CIVIL MATTER","4403-4 ONTARIO ST","","NAT","PressLog (2).pdf"
2022-04-04,"11:31AM","220400887","SELF","CAR SEAT CHECK OR INSTALLATION","515 CLARK AVE","","NOR","PressLog (2).pdf"
2022-04-04,"11:30AM","220400886","PHONE","CAR SEAT CHECK OR INSTALLATION","515 CLARK AVE","","DUP","PressLog (2).pdf"
2022-04-06,"10:14AM","220401402","SELF","OUTREACH","701 MORRILL RD","","INFO","PressLog (2).pdf"
2022-04-06,"10:14AM","","SELF","OUTREACH","701 MORRILL RD","","INFO","PressLog (2).pdf"
2022-04-06,"10:10AM","220401400","PHONE","CIVIL MATTER","1400 COCONINO RD","","ASC","PressLog (2).pdf"
2022-04-06,"08:44AM","220401378","PHONE","PRIVATE TOW","2650 LINCOLN WAY","","PTOW","PressLog (2).pdf"
2022-04-06,"08:37AM","220401377","PHONE","MEETING","1921 AMES HIGH DR","","NOR","PressLog (2).pdf"
2022-04-06,"08:17AM","220401373","PHONE","MEDICAL ASSIST/AMBULANCE CALL","225 S KELLOGG AVE","","DUP","PressLog (2).pdf"
2022-04-06,"07:49AM","220401368","PHONE","PRIVATE TOW","2210 LINCOLN WAY","","PTOW","PressLog (2).pdf"
2022-04-06,"07:13AM","220401360","PHONE","GENERAL ALARM BANK / RESIDENTI","2701 FORD ST","","BIL","PressLog (2).pdf"
2022-04-06,"06:10AM","220401351","PHONE","PARKING ENFORCEMENT/COMPLAINT","2210 LINCOLN WAY","","CIT","PressLog (2).pdf"
2022-04-06,"05:53AM","220401350","PHONE","GENERAL ALARM BANK / RESIDENTI","230 S DUFF AVE","","BIL","PressLog (2).pdf"
2022-04-06,"05:16AM","220401348","SELF","TRAFFIC STOP / ENFORCEMENT","KELLOGG AVE/LINCOLN WAY","22001176","ARR","PressLog (2).pdf"
2022-04-06,"04:39AM","220401346","SELF","TRAFFIC STOP / ENFORCEMENT","5TH ST/CLARK AVE","","WAR","PressLog (2).pdf"
2022-04-06,"03:04AM","220401342","PHONE","MEDICAL ASSIST/AMBULANCE CALL","3919 BRICKMAN AVE","","NRSP","PressLog (2).pdf"
2022-04-06,"01:12AM","220401332","W911","MEDICAL ASSIST/AMBULANCE CALL","3300-219 GEORGE W CARVER AVE","","NRSP","PressLog (2).pdf"
2022-04-06,"12:55AM","220401330","PHONE","HARASSMENT","1400-225 COCONINO RD","","NOR","PressLog (2).pdf"
2022-04-06,"12:23AM","220401326","W911","DISORDERLY CONDUCT","4008-104 MARICOPA DR","","ASC","PressLog (2).pdf"
2022-04-05,"11:16PM","220401319","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","4211 LINCOLN SWING","","UTL","PressLog (2).pdf"
2022-04-05,"11:16PM","","PHONE","SUSPICIOUS PERSON/VEH/ACTIVITY","4211 LINCOLN SWING","","UTL","PressLog (2).pdf"
2022-04-05,"11:16PM","220401318","PHONE","SHOTS FIRED","600-BLK DUFF AVE","","ASC","PressLog (2).pdf"
2022-04-05,"11:03PM","220401317","PHONE","911 HANG UP / INCOMPLETE CALL","312 S FRANKLIN AVE","","NOR","PressLog (2).pdf"
2022-04-05,"10:39PM","220401314","PHONE","BURGLARY TO MOTOR VEHICLE","420-15 S WALNUT AVE","22001175","RPT","PressLog (2).pdf"
2022-04-05,"10:36PM","220401313","PHONE","CIVIL MATTER","111 5TH ST","","NOR","PressLog (2).pdf"
2022-04-05,"09:55PM","220401309","SELF","TRAFFIC STOP / ENFORCEMENT","LINCOLN WAY/KELLOGG AVE","","WAR","PressLog (2).pdf"
2022-04-05,"08:43PM","220401303","SELF","TRAFFIC STOP / ENFORCEMENT","DAYTON AVE/E 13TH ST","","CIT","PressLog (2).pdf"
2022-04-05,"08:33PM","220401302","PHONE","HIT & RUN PROPERTY DAMAGE","1111 DUFF AVE","22001174","RPT","PressLog (2).pdf"
